Name,Address,City,State,State_name,Zip,Sales,Number_emp,Empsiz
DUNKIN' DONUTS,200 SEAPORT BLVD # 1,BOSTON,MA,Massachusetts,02210,840,15,C
7-ELEVEN,673 E BROADWAY,BOSTON,MA,Massachusetts,02127,896,4,A
STOP & SHOP SUPERMARKET,713 E BROADWAY,SOUTH BOSTON,MA,Massachusetts,02127,13585,55,E
JOSEPH'S BAKERY,258 K ST,SOUTH BOSTON,MA,Massachusetts,02127,710,10,C
TEDESCHI FOOD SHOPS,555 E BROADWAY,SOUTH BOSTON,MA,Massachusetts,02127,2016,9,B
E S VARIETY,3 GLADSTONE ST,BOSTON,MA,Massachusetts,02128,896,4,A
VINNI'S MINI MARKET,3 GLADSTONE ST,EAST BOSTON,MA,Massachusetts,02128,741,3,A
DUNKIN' DONUTS,400 TERMINAL E # E,EAST BOSTON,MA,Massachusetts,02128,560,10,C
DUNKIN' DONUTS,951 BENNINGTON ST,EAST BOSTON,MA,Massachusetts,02128,1512,27,D
LEAN & GREEN GOURMET,18 LOGAN AIRPORT,EAST BOSTON,MA,Massachusetts,02128,575,5,B
NEPTUNE LAUNDERETTE,944 BENNINGTON ST,EAST BOSTON,MA,Massachusetts,02128,672,3,A
CONDOR MARKET INC,655 SARATOGA ST,BOSTON,MA,Massachusetts,02128,741,3,A
INTERNATIONAL FOOD MARKET,984 SARATOGA ST,BOSTON,MA,Massachusetts,02128,247,1,A
ORIENT HEIGHTS FOOD MARKET,1016 BENNINGTON ST,EAST BOSTON,MA,Massachusetts,02128,494,2,A
HUDSON NEWS,31 LOGAN AIRPORT,EAST BOSTON,MA,Massachusetts,02128,988,4,A
WHITE HEN PANTRY,120 BYRON ST,EAST BOSTON,MA,Massachusetts,02128,1120,5,B
MILANOS DELICATESSEN,978 SARATOGA ST,EAST BOSTON,MA,Massachusetts,02128,494,2,A
SPINELLI'S,282 BENNINGTON ST,EAST BOSTON,MA,Massachusetts,02128,1775,25,D
CUMBERLAND FARMS,464 CHELSEA ST,EAST BOSTON,MA,Massachusetts,02128,2464,11,C
777 CONVENIENCE STORE,215 TRENTON ST,BOSTON,MA,Massachusetts,02128,448,2,A
BETTY ANN FOOD SHOP,565 BENNINGTON ST,EAST BOSTON,MA,Massachusetts,02128,355,5,B
EL PAISSA BUTCHERSHOP,1010 BENNINGTON ST,EAST BOSTON,MA,Massachusetts,02128,693,3,A
ELSOL FOOD MARKET,353 CHELSEA ST,EAST BOSTON,MA,Massachusetts,02128,247,1,A
CARLO'S MARKET & COLD CUT CTR,567 BENNINGTON ST,EAST BOSTON,MA,Massachusetts,02128,494,2,A
TIENDA Y TAQUERIA GUADALAJARA,257 PRINCETON ST,EAST BOSTON,MA,Massachusetts,02128,247,1,A
DUNKIN' DONUTS,1 LOGAN AIRPORT # 2153,EAST BOSTON,MA,Massachusetts,02128,1232,22,D
CUCCHIELLO'S BAKERY,356 BENNINGTON ST,EAST BOSTON,MA,Massachusetts,02128,142,2,A
NEPTUNE CONVENIENCE & LIQUOR,3 NEPTUNE RD,EAST BOSTON,MA,Massachusetts,02128,2240,10,C
PRIYA FOOD MARKET,399 SARATOGA ST,BOSTON,MA,Massachusetts,02128,896,4,A
CRUSTY CRUMPET BAKERY,7 SOMERSET AVE,WINTHROP,MA,Massachusetts,02152,71,1,A
MADE IN BRAZIL GOSPEL,103 MAIN ST,WINTHROP,MA,Massachusetts,02152,247,1,A
DUNKIN' DONUTS,20 MAIN ST,WINTHROP,MA,Massachusetts,02152,1288,23,D
CALDERON MARKET,152 SUMNER ST,BOSTON,MA,Massachusetts,02128,741,3,A
LA ESQUINA SUPERMARKET,184 BREMEN ST,BOSTON,MA,Massachusetts,02128,988,4,A
DUNKIN' DONUTS,300 TERMINAL C,EAST BOSTON,MA,Massachusetts,02128,280,5,B
LAS PALMAS MARKET,13 CHELSEA ST,EAST BOSTON,MA,Massachusetts,02128,741,3,A
JAQUELN GROCERY STORE,129 LONDON ST,EAST BOSTON,MA,Massachusetts,02128,448,2,A
A & L BAKERY,330 SUMNER ST,EAST BOSTON,MA,Massachusetts,02128,426,6,B
MILLION MARKET,99 CHELSEA ST,EAST BOSTON,MA,Massachusetts,02128,741,3,A
LOS PAISANOS MARKET LLC,11 MERIDIAN ST,EAST BOSTON,MA,Massachusetts,02128,224,1,A
WALDWIN GROUP,100 TERMINAL A,EAST BOSTON,MA,Massachusetts,02128,504,9,B
FUDGE BAR,300 TERMINAL C,EAST BOSTON,MA,Massachusetts,02128,238,2,A
DUNKIN' DONUTS,13 MAVERICK SQ # 1315,BOSTON,MA,Massachusetts,02128,560,10,C
DUNKIN' DONUTS,34 CENTRAL SQ # 34,EAST BOSTON,MA,Massachusetts,02128,560,10,C
ROSIS MARKET,226 SUMNER ST,BOSTON,MA,Massachusetts,02128,741,3,A
LA SULTANA BAKERY,40 MAVERICK SQ,EAST BOSTON,MA,Massachusetts,02128,426,6,B
MERIDIAN FOOD MARKET,121 MERIDIAN ST,EAST BOSTON,MA,Massachusetts,02128,1729,7,B
L & D MARKET INC,121 MERIDIAN ST,BOSTON,MA,Massachusetts,02128,741,3,A
BENI'S RESTAURANT,145 MERIDIAN ST,BOSTON,MA,Massachusetts,02128,494,2,A
BELLA'S MARKET,73 MAVERICK SQ,EAST BOSTON,MA,Massachusetts,02128,741,3,A
GLORIA FOOD STORES,86 COTTAGE ST,EAST BOSTON,MA,Massachusetts,02128,247,1,A
TEDESCHI FOOD SHOPS,14 MAVERICK SQ,EAST BOSTON,MA,Massachusetts,02128,1568,7,B
NUTIBARA ENVIOS,148 MAVERICK ST,EAST BOSTON,MA,Massachusetts,02128,494,2,A
HONEY DEW,12 MAVERICK SQ,EAST BOSTON,MA,Massachusetts,02128,168,3,A
PHILLIPS SEAFOOD EXPRESS,100 TERMINAL A,EAST BOSTON,MA,Massachusetts,02128,1386,6,B
ANTONIO OSPINA GROCERY,9 MERIDIAN ST,EAST BOSTON,MA,Massachusetts,02128,741,3,A
LUCHOS MARKET,42 MAVERICK ST,BOSTON,MA,Massachusetts,02128,741,3,A
ISPANOAMERICANA MARKET,153 MERIDIAN ST,EAST BOSTON,MA,Massachusetts,02128,741,3,A
OFF THE BOAT SEAFOOD INC,26 PORTER ST,BOSTON,MA,Massachusetts,02128,231,1,A
DIANA'S MARKET,170 COTTAGE ST,EAST BOSTON,MA,Massachusetts,02128,494,2,A
MAVERICK STREET MARKET,205 MAVERICK ST,BOSTON,MA,Massachusetts,02128,741,3,A
SUMNER MARKET INC,345 SUMNER ST,EAST BOSTON,MA,Massachusetts,02128,448,2,A
DUNKIN' DONUTS,100 SERVICE RD,EAST BOSTON,MA,Massachusetts,02128,280,5,B
DUNKIN' DONUTS,130 BROADWAY,CHELSEA,MA,Massachusetts,02150,448,8,B
JOHNNYS MARKET 3,54 WASHINGTON AVE,CHELSEA,MA,Massachusetts,02150,448,2,A
LA ECONOMICA GROCERY,164 PARK ST,CHELSEA,MA,Massachusetts,02150,247,1,A
PEACHES & CREAM,311 BROADWAY,CHELSEA,MA,Massachusetts,02150,142,2,A
FRESCO FOODS,75 ARLINGTON ST,CHELSEA,MA,Massachusetts,02150,494,2,A
A B TINEO GROCERY,24 EVERETT AVE,CHELSEA,MA,Massachusetts,02150,494,2,A
FINE MART,260 BROADWAY,CHELSEA,MA,Massachusetts,02150,896,4,A
KATZ BAGEL BAKERY,139 PARK ST,CHELSEA,MA,Massachusetts,02150,168,3,A
EL DORADO BAKERY,18 CONGRESS AVE,CHELSEA,MA,Massachusetts,02150,284,4,A
MR DONUT,83 EVERETT AVE,CHELSEA,MA,Massachusetts,02150,284,4,A
DUNKIN' DONUTS,83 EVERETT AVE,CHELSEA,MA,Massachusetts,02150,1736,31,D
TEJEDA'S MARKET,29 MAVERICK ST # 1,CHELSEA,MA,Massachusetts,02150,448,2,A
DUNKIN' DONUTS,14 WASHINGTON AVE,CHELSEA,MA,Massachusetts,02150,1120,20,D
CENTRAL AMERICAN MARKET,14 CENTRAL AVE,CHELSEA,MA,Massachusetts,02150,896,4,A
7-ELEVEN,115 BROADWAY,CHELSEA,MA,Massachusetts,02150,448,2,A
OPPED INC COMPARE SUPERMARKET,153 HAWTHORNE ST,CHELSEA,MA,Massachusetts,02150,988,4,A
COMPARE SUPERMARKET,157 HAWTHORNE ST,CHELSEA,MA,Massachusetts,02150,7904,32,D
DAN HA MARKET,310 BROADWAY,CHELSEA,MA,Massachusetts,02150,494,2,A
FAMILY MARKET,369 BROADWAY,CHELSEA,MA,Massachusetts,02150,494,2,A
TAN PHANH,434 BROADWAY,CHELSEA,MA,Massachusetts,02150,494,2,A
DONUT MANAGEMENT,130 BROADWAY,CHELSEA,MA,Massachusetts,02150,284,4,A
TEDESCHI FOOD SHOPS,8 WASHINGTON AVE,CHELSEA,MA,Massachusetts,02150,1568,7,B
CASABLANCA MARKET,222 BROADWAY,CHELSEA,MA,Massachusetts,02150,494,2,A
EASTERN MINERALS INC,37 MARGINAL ST,CHELSEA,MA,Massachusetts,02150,575,5,B
HUMBERTO MARKET,216 BROADWAY,CHELSEA,MA,Massachusetts,02150,247,1,A
JOHNNIE'S FOODMASTER INC,100 EVERETT AVE # 12,CHELSEA,MA,Massachusetts,02150,345800,1400,I
SHOP & SAVE CONVENIENCE STORE,117 HAWTHORNE ST,CHELSEA,MA,Massachusetts,02150,896,4,A
BALDOR SPECIALITY FOODS,105 2ND ST,CHELSEA,MA,Massachusetts,02150,5434,22,D
HEIDI'S PLACE,864 WINTHROP AVE,REVERE,MA,Massachusetts,02151,448,2,A
TWIN BAKERY,65 REVERE ST,WINTHROP,MA,Massachusetts,02152,142,2,A
VITALICIOUS INC,17 WALDEN ST,WINTHROP,MA,Massachusetts,02152,497,7,B
T & T CONVENIENCE STORE,8 MICHAELS MALL,WINTHROP,MA,Massachusetts,02152,672,3,A
T & T CONVENIENCE MART,8 PUTNAM ST,WINTHROP,MA,Massachusetts,02152,672,3,A
ENERGY NORTH STORE,2 SHIRLEY ST,WINTHROP,MA,Massachusetts,02152,896,4,A
WINTHROP MARKET PLACE INC,35 REVERE ST,WINTHROP,MA,Massachusetts,02152,9880,40,D
MEAT MARKET,224 WINTHROP ST,WINTHROP,MA,Massachusetts,02152,494,2,A
CUMBERLAND FARMS,48 REVERE ST,WINTHROP,MA,Massachusetts,02152,2016,9,B
QUICK FOOD,490 SHIRLEY ST,WINTHROP,MA,Massachusetts,02152,448,2,A
D & T MARKET,291 SHIRLEY ST,WINTHROP,MA,Massachusetts,02152,672,3,A
WHITE HEN PANTRY,43 REVERE ST,WINTHROP,MA,Massachusetts,02152,1120,5,B
CENTRAL GROCERY STORE & MORE,205 WINTHROP ST,WINTHROP,MA,Massachusetts,02152,988,4,A
HONEY DEW DONUTS,2 SHIRLEY ST,WINTHROP,MA,Massachusetts,02152,392,7,B
COVE CONVENIENCE,559 SHIRLEY ST,WINTHROP,MA,Massachusetts,02152,448,2,A
DUNKIN' DONUTS,230 REVERE ST,WINTHROP,MA,Massachusetts,02152,504,9,B
SHAMROCK AUTOMOBILE REPAIR,155 SHIRLEY ST # 4,WINTHROP,MA,Massachusetts,02152,595,5,B
MARY LOUS COFFEE,130 KING ST,COHASSET,MA,Massachusetts,02025,575,5,B
DUNKIN' DONUTS,156 KING ST,COHASSET,MA,Massachusetts,02025,1120,20,D
TEDESCHI FOOD SHOPS,340 ROCKLAND ST,HINGHAM,MA,Massachusetts,02043,1792,8,B
CUMBERLAND FARMS,377 NANTASKET AVE,HULL,MA,Massachusetts,02045,1344,6,B
WEINBERG'S BAKERY,519 NANTASKET AVE,HULL,MA,Massachusetts,02045,355,5,B
DUNKIN' DONUTS,672 NANTASKET AVE,HULL,MA,Massachusetts,02045,392,7,B
DUNKIN' DONUTS,1 BAY ST # B,HULL,MA,Massachusetts,02045,840,15,C
LOBSTER EXPRESS,48 GEORGE WASHINGTON BLVD,HULL,MA,Massachusetts,02045,231,1,A
RIDDLES SUPERMART,505 NANTASKET AVE,HULL,MA,Massachusetts,02045,6720,30,D
HULL DONUT HOUSE,385 NANTASKET AVE,HULL,MA,Massachusetts,02045,112,2,A
MARGIE'S SWEET SURRENDER BAKED,179 NANTASKET RD,HULL,MA,Massachusetts,02045,284,4,A
LITTLE VILLAGE,169 NANTASKET AVE # A,HULL,MA,Massachusetts,02045,448,2,A
BEACH FOOD MARKET INC,265 NANTASKET AVE,HULL,MA,Massachusetts,02045,741,3,A
TEDESCHI FOOD SHOPS,670 NANTASKET AVE,HULL,MA,Massachusetts,02045,2912,13,C
FRUIT CENTER MARKET PLACE,79 WATER ST,HINGHAM,MA,Massachusetts,02043,27972,126,F
PUOPOLO CANDIES,222 NORTH ST # 7,HINGHAM,MA,Massachusetts,02043,238,2,A
SAM'S SEAFOOD INC,349 LINCOLN ST # B2,HINGHAM,MA,Massachusetts,02043,231,1,A
VITAMIN SHOPPE,2 SHIPYARD DR,HINGHAM,MA,Massachusetts,02043,604,4,A
TEDESCHI FOOD SHOPS,179 SOUTH ST,HINGHAM,MA,Massachusetts,02043,1344,6,B
NONA'S HOMEMADE,19 MAIN ST,HINGHAM,MA,Massachusetts,02043,2300,20,D
CORNER MEAT SHOP,79 WATER ST,HINGHAM,MA,Massachusetts,02043,1386,6,B
SOUTH SHORE LOBSTER,44 SHIPYARD DR,HINGHAM,MA,Massachusetts,02043,462,2,A
HINGHAM LOBSTER POUND,4 BROAD COVE RD,HINGHAM,MA,Massachusetts,02043,2079,9,B
SUPER PETREOLUM,29 SUMMER ST,HINGHAM,MA,Massachusetts,02043,448,2,A
SUPER STOP & SHOP,400 LINCOLN ST,HINGHAM,MA,Massachusetts,02043,4940,20,D
DUNKIN' DONUTS,179 LINCOLN ST,HINGHAM,MA,Massachusetts,02043,280,5,B
STEVENS SEAFOODS INC,349 LINCOLN ST # 32,HINGHAM,MA,Massachusetts,02043,462,2,A
BRUEGGER'S BAGEL BAKERY,211 LINCOLN ST,HINGHAM,MA,Massachusetts,02043,560,10,C
TEDESCHI FOOD SHOPS,185 LINCOLN ST,HINGHAM,MA,Massachusetts,02043,1120,5,B
FRESH MARKET,11 HMS ESSINGTON DR,HINGHAM,MA,Massachusetts,02043,4440,20,D
ROCKYNECK FISH CO,79 WATER ST,HINGHAM,MA,Massachusetts,02043,924,4,A
SADIE MAE'S CUPCAKE CAFE,288 MAIN ST,HINGHAM,MA,Massachusetts,02043,284,4,A
ATLANTIC BAGEL & COFFEE CO,282 MAIN ST,HINGHAM,MA,Massachusetts,02043,1400,25,D
DUNKIN' DONUTS,1000 W CHESTNUT ST,BROCKTON,MA,Massachusetts,02301,336,6,B
WHITE'S CAFE & PASTRY SHOP,1041 PEARL ST,BROCKTON,MA,Massachusetts,02301,2130,30,D
MARIAS FOOD PRODUCTS INC,1041 PEARL ST # J,BROCKTON,MA,Massachusetts,02301,494,2,A
LIBERTY BAKERY KITCHEN INC,125 LIBERTY ST,BROCKTON,MA,Massachusetts,02301,7100,100,F
DUNKIN' DONUTS,1280 BELMONT ST # 1,BROCKTON,MA,Massachusetts,02301,728,13,C
DUNKIN' DONUTS,406 ROUTE 44,RAYNHAM,MA,Massachusetts,02767,2632,47,D
HESS,447 ROUTE 44,RAYNHAM,MA,Massachusetts,02767,1568,7,B
SUPER STOP & SHOP,36 ROUTE 44,RAYNHAM,MA,Massachusetts,02767,1235,5,B
ART'S INTERNATIONAL BAKERY,104 FORGE RIVER PKWY,RAYNHAM,MA,Massachusetts,02767,284,4,A
SHAW'S SUPERMARKET,300 ROUTE 44,RAYNHAM,MA,Massachusetts,02767,54340,220,F
DUNKIN' DONUTS,19 CAPE RD,TAUNTON,MA,Massachusetts,02780,1120,20,D
BRIGHT MORNING STAR CTR,575 SOUTH ST W # 7,RAYNHAM,MA,Massachusetts,02767,302,2,A
ALDI,600 SOUTH ST W,RAYNHAM,MA,Massachusetts,02767,1235,5,B
TEDESCHI FOOD SHOPS,40 CHAUNCY ST,MANSFIELD,MA,Massachusetts,02048,1120,5,B
HONEY DEW DONUTS,99 COPELAND DR,MANSFIELD,MA,Massachusetts,02048,1176,21,D
FRESH CATCH INC,30 CHAUNCY ST,MANSFIELD,MA,Massachusetts,02048,19635,85,E
DUNKIN' DONUTS,377 CHAUNCY ST,MANSFIELD,MA,Massachusetts,02048,224,4,A
SUPER STOP & SHOP,377 CHAUNCY ST,MANSFIELD,MA,Massachusetts,02048,24700,100,F
DUNKIN' DONUTS,45 CHAUNCY ST,MANSFIELD,MA,Massachusetts,02048,840,15,C
CUMBERLAND FARMS,30 CHAUNCY ST # 2,MANSFIELD,MA,Massachusetts,02048,1120,5,B
AUNT ALEDA'S BAKERY & COUNTRY,310 N MAIN ST,MANSFIELD,MA,Massachusetts,02048,284,4,A
DUNKIN' DONUTS,1701 BROADWAY,RAYNHAM,MA,Massachusetts,02767,1176,21,D
HONEY DEW DONUTS,1285 BROADWAY,RAYNHAM,MA,Massachusetts,02767,728,13,C
DUNKIN' DONUTS,1023 BROADWAY,RAYNHAM,MA,Massachusetts,02767,840,15,C
RF OWENS CO,1062 BROADWAY,RAYNHAM,MA,Massachusetts,02767,0,33,D
TRUCCHI'S SUPERMARKETS,1062 BROADWAY,RAYNHAM,MA,Massachusetts,02767,0,33,D
HONEY DEW DONUTS,855 BROADWAY # 9,RAYNHAM,MA,Massachusetts,02767,728,13,C
BROADWAY MARKET,855 BROADWAY # 1,RAYNHAM,MA,Massachusetts,02767,988,4,A
LANDY'S MARKET,1417 BROADWAY,RAYNHAM,MA,Massachusetts,02767,741,3,A
CUMBERLAND FARMS,1128 OAKHILL AVE,ATTLEBORO,MA,Massachusetts,02703,2016,9,B
DUNKIN' DONUTS,1128 OAKHILL AVE,ATTLEBORO,MA,Massachusetts,02703,840,15,C
PRODUCE BARN,72 MANSFIELD AVE,NORTON,MA,Massachusetts,02766,222,1,A
DUNKIN' DONUTS,103 W MAIN ST,NORTON,MA,Massachusetts,02766,280,5,B
DUNKIN' DONUTS,175 MANSFIELD AVE # 16,NORTON,MA,Massachusetts,02766,1344,24,D
SUN MARKET,181 W MAIN ST # 2,NORTON,MA,Massachusetts,02766,494,2,A
HONEY DEW DONUTS,61 W MAIN ST,NORTON,MA,Massachusetts,02766,840,15,C
MCLEAFER FOODS,3 DANIELLE ST,NORTON,MA,Massachusetts,02766,3458,14,C
ROCHE BROS,175 MANSFIELD AVE # 1,NORTON,MA,Massachusetts,02766,5681,23,D
ROCHE BROTHERS SUPERMARKETS,ROUTE 140,NORTON,MA,Massachusetts,02766,988,4,A
DUNKIN' DONUTS,420 OLD COLONY RD,NORTON,MA,Massachusetts,02766,1008,18,C
TEDESCHI FOOD SHOPS,325 W MAIN ST,NORTON,MA,Massachusetts,02766,1344,6,B
CHARTLEY COUNTRY STORE,36 S WORCESTER ST,NORTON,MA,Massachusetts,02766,3458,14,C
DUNKIN' DONUTS,4 S MAIN ST,MANSFIELD,MA,Massachusetts,02048,672,12,C
HONEY DEW DONUTS,390 WEST ST # 1,MANSFIELD,MA,Massachusetts,02048,336,6,B
SHAW'S SUPERMARKET,390 WEST ST,MANSFIELD,MA,Massachusetts,02048,55575,225,F
DUNKIN' DONUTS,905 S MAIN ST,MANSFIELD,MA,Massachusetts,02048,280,5,B
XTRAMART GAS,905 S MAIN ST,MANSFIELD,MA,Massachusetts,02048,896,4,A
FLINT FARM,789 EAST ST,MANSFIELD,MA,Massachusetts,02048,222,1,A
OMAHA STEAKS STORE,280 SCHOOL ST # D150,MANSFIELD,MA,Massachusetts,02048,924,4,A
GNC,280 SCHOOL ST # D140,MANSFIELD,MA,Massachusetts,02048,604,4,A
STORE,213 S MAIN ST,MANSFIELD,MA,Massachusetts,02048,672,3,A
CUMBERLAND FARMS,246 MANSFIELD AVE,NORTON,MA,Massachusetts,02766,2016,9,B
DUNKIN' DONUTS,246 E MAIN ST # 1,NORTON,MA,Massachusetts,02766,1176,21,D
DUNKIN' DONUTS,30 COMMERCIAL ST,FOXBORO,MA,Massachusetts,02035,280,5,B
CUMBERLAND FARMS,20 MECHANIC ST,FOXBORO,MA,Massachusetts,02035,2016,9,B
HONEY DEW DONUTS,32 COMMERCIAL ST,FOXBORO,MA,Massachusetts,02035,728,13,C
DAD'S DONUTS,6 MECHANIC ST,FOXBORO,MA,Massachusetts,02035,112,2,A
ON THE RUN,123 CENTRAL ST,FOXBORO,MA,Massachusetts,02035,1568,7,B
ON THE RUN,491 FOUNDRY ST,EASTON,MA,Massachusetts,02334,2240,10,C
TEDESCHI FOOD SHOPS,11 COLUMBUS AVE,NORTH EASTON,MA,Massachusetts,02356,1120,5,B
SHAW'S SUPERMARKET,690 DEPOT ST,NORTH EASTON,MA,Massachusetts,02356,1976,8,B
BORGESON'S CORNER STORE,76 MAIN ST,NORTH EASTON,MA,Massachusetts,02356,896,4,A
DUNKIN' DONUTS,700 DEPOT ST,NORTH EASTON,MA,Massachusetts,02356,1120,20,D
HANNAFORD SUPERMARKET & PHRMCY,25 ROBERT DR,SOUTH EASTON,MA,Massachusetts,02375,36309,147,F
7-ELEVEN,460 TURNPIKE ST,SOUTH EASTON,MA,Massachusetts,02375,896,4,A
HIGHLAND CONVENIENCE,95 HIGHLAND ST,SOUTH EASTON,MA,Massachusetts,02375,672,3,A
WHITE HEN PANTRY,277 TURNPIKE ST # 1,SOUTH EASTON,MA,Massachusetts,02375,896,4,A
DUNKIN' DONUTS,STONEHILL COLLEGE,SOUTH EASTON,MA,Massachusetts,02375,280,5,B
HILLTOP CANDY KITCHEN,56 MANLEY ST # 4,WEST BRIDGEWATER,MA,Massachusetts,02379,476,4,A
DUNKIN' DONUTS,575 W CENTER ST,WEST BRIDGEWATER,MA,Massachusetts,02379,280,5,B
SHAW'S SUPERMARKETS INC,750 W CENTER ST,WEST BRIDGEWATER,MA,Massachusetts,02379,0,500,H
PLEASANT ROAD FOODMART INC,575 W CENTER ST,WEST BRIDGEWATER,MA,Massachusetts,02379,448,2,A
HILLARD'S HOUSE OF CANDY,316 MAIN ST,NORTH EASTON,MA,Massachusetts,02356,4165,35,D
OTIS SPUNKMEYER INC,19 NORFOLK AVE # E,SOUTH EASTON,MA,Massachusetts,02375,560,10,C
TEDESCHI FOOD SHOPS,665 WASHINGTON ST,SOUTH EASTON,MA,Massachusetts,02375,1344,6,B
FRESH CATCH EASTON,661 WASHINGTON ST,SOUTH EASTON,MA,Massachusetts,02375,1155,5,B
HONEY DEW DONUTS,2 BELMONT ST # A,SOUTH EASTON,MA,Massachusetts,02375,504,9,B
DUNKIN' DONUTS,606 WASHINGTON ST,SOUTH EASTON,MA,Massachusetts,02375,1232,22,D
F B ENTERPRISES INC,646 WASHINGTON ST,SOUTH EASTON,MA,Massachusetts,02375,1065,15,C
ENTERTAINMENT MANAGEMENT CORP,7 CENTRAL ST,SOUTH EASTON,MA,Massachusetts,02375,476,4,A
7-ELEVEN,566 WASHINGTON ST # 1,SOUTH EASTON,MA,Massachusetts,02375,1568,7,B
FLAVOR FIRST FOODS INC,255 WALNUT ST,WEST BRIDGEWATER,MA,Massachusetts,02379,494,2,A
B M CONVENIENCE STORE,309 WHITTENTON ST,TAUNTON,MA,Massachusetts,02780,896,4,A
DUNKIN' DONUTS,2068 BAY ST,TAUNTON,MA,Massachusetts,02780,1456,26,D
TRUCCHI'S SUPERMARKET,53 TREMONT ST,TAUNTON,MA,Massachusetts,02780,3458,14,C
7-ELEVEN,500 MYLES STANDISH BLVD # 2,TAUNTON,MA,Massachusetts,02780,1120,5,B
TEDESCHI FOOD SHOPS,2068 BAY ST,TAUNTON,MA,Massachusetts,02780,4480,20,D
ANDY'S SUPER MARKET,802 BAY ST,TAUNTON,MA,Massachusetts,02780,1976,8,B
BELMONT SPRINGS WATER,,TAUNTON,MA,Massachusetts,02780,460,4,A
TEDESCHI FOOD SHOPS,622 N MAIN ST,RAYNHAM,MA,Massachusetts,02767,1568,7,B
DUNKIN' DONUTS,290 BROADWAY # 1,RAYNHAM,MA,Massachusetts,02767,1680,30,D
ORGANIC SALES & MARKETING INC,114 BROADWAY,RAYNHAM,MA,Massachusetts,02767,0,6,B
MARKET BASKET,240 BROADWAY,RAYNHAM,MA,Massachusetts,02767,7163,29,D
COLETTI'S MARKET,470 N MAIN ST,RAYNHAM,MA,Massachusetts,02767,1235,5,B
COLONIAL DONUT SHOP,91 BROADWAY,TAUNTON,MA,Massachusetts,02780,284,4,A
TOWN FOOD MART,426 BAY ST,TAUNTON,MA,Massachusetts,02780,672,3,A
ART'S INTERNATIONAL BAKERY INC,392 WASHINGTON ST,TAUNTON,MA,Massachusetts,02780,1136,16,C
DUNKIN' DONUTS,224 BROADWAY,TAUNTON,MA,Massachusetts,02780,1568,28,D
CUMBERLAND FARMS,141 BROADWAY,TAUNTON,MA,Massachusetts,02780,2016,9,B
SCHOOL STREET BAKERY,219 SCHOOL ST,TAUNTON,MA,Massachusetts,02780,284,4,A
ST MARY'S FOOD PANTRY,78 BROADWAY,TAUNTON,MA,Massachusetts,02780,494,2,A
RAY'S NEW YORK BAGELS,18 POND ST,SHARON,MA,Massachusetts,02067,112,2,A
SWEETHEARTS THREE,24 POND ST,SHARON,MA,Massachusetts,02067,119,1,A
TEDESCHI FOOD SHOPS,68 POND ST,SHARON,MA,Massachusetts,02067,1568,7,B
SHARON EXPRESS,17 POST OFFICE SQ,SHARON,MA,Massachusetts,02067,672,3,A
ROYAL FOOD IMPORT CORP,10 BILLINGS ST,SHARON,MA,Massachusetts,02067,494,2,A
DUNKIN' DONUTS,915 HIGH ST,WESTWOOD,MA,Massachusetts,02090,504,9,B
HIGH STREET MARKET,687 HIGH ST,WESTWOOD,MA,Massachusetts,02090,741,3,A
WESTWOODS CONVENIENT FOOD MART,745 HIGH ST,WESTWOOD,MA,Massachusetts,02090,896,4,A
ON THE RUN,710 HIGH ST,WESTWOOD,MA,Massachusetts,02090,1792,8,B
HONEY DEW DONUTS,27 NEPONSET AVE,FOXBORO,MA,Massachusetts,02035,728,13,C
FOXBORO FISH,81 OAK ST,FOXBORO,MA,Massachusetts,02035,462,2,A
COUNTRY STORE,212 NORTH ST,FOXBORO,MA,Massachusetts,02035,896,4,A
XPRESS MINIMART,126 MAIN ST,FOXBORO,MA,Massachusetts,02035,448,2,A
STOP & SHOP SUPERMARKET,141 MAIN ST,FOXBORO,MA,Massachusetts,02035,24700,100,F
SUPER STOP & SHOP,141 MAIN ST,FOXBORO,MA,Massachusetts,02035,2470,10,C
DUNKIN' DONUTS,127 MAIN ST,FOXBORO,MA,Massachusetts,02035,280,5,B
DUNKIN' DONUTS,1 PATRIOT PL,FOXBORO,MA,Massachusetts,02035,280,5,B
ALL NATURAL DISTRIBUTORS,11 PERRY DR # F,FOXBORO,MA,Massachusetts,02035,1510,10,C
DUNKIN' DONUTS,16 WASHINGTON ST,FOXBORO,MA,Massachusetts,02035,672,12,C
WARDS BERRY FARM,614 S MAIN ST,SHARON,MA,Massachusetts,02067,4440,20,D
SHAW'S SUPERMARKET,780 S MAIN ST,SHARON,MA,Massachusetts,02067,37050,150,F
DUNKIN' DONUTS,700 S MAIN ST,SHARON,MA,Massachusetts,02067,560,10,C
G & M DONUT CO,21 PROVIDENCE HWY,SHARON,MA,Massachusetts,02067,112,2,A
WHITE HEN PANTRY,395 HIGH PLAIN ST,WALPOLE,MA,Massachusetts,02081,1344,6,B
ON THE RUN,980 PROVIDENCE HWY,WALPOLE,MA,Massachusetts,02081,1568,7,B
BIG Y FOODS INC,999 PROVIDENCE HWY,WALPOLE,MA,Massachusetts,02081,988,4,A
DUNKIN' DONUTS,506 HIGH PLAIN ST,WALPOLE,MA,Massachusetts,02081,1400,25,D
CUMBERLAND FARMS,433 S MAIN ST,SHARON,MA,Massachusetts,02067,896,4,A
